time,temperature_2m (øC),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h)
2025-02-19T21:00,-4.4,77,0,0,0,0,28.4
2025-02-19T22:00,-4.7,78,0,0,0,0,28.6
2025-02-19T23:00,-5.1,80,0,0,0,0,28.2
2025-02-20T00:00,-5.3,82,0,0,0,0,29.1
2025-02-20T01:00,-5.5,83,0,0,0,0,29.9
2025-02-20T02:00,-5.8,82,0,0,0,0,29
2025-02-20T03:00,-6.1,82,0,0,0,0,28.4
2025-02-20T04:00,-6.4,81,0,0,0,0,29.7
2025-02-20T05:00,-6.5,79,0,0,0,0,29.5
2025-02-20T06:00,-6.8,78,0,0,0,0,29
2025-02-20T07:00,-7.1,78,0,0,0,0,29
2025-02-20T08:00,-6.9,77,0,0,0,0,28.9
2025-02-20T09:00,-5.9,76,0,0,0,0,27.9
2025-02-20T10:00,-4.3,73,0,0,0,0,27.2
2025-02-20T11:00,-2.5,70,0,0,0,0,23.6
2025-02-20T12:00,-1,68,0,0,0,1,17.4
2025-02-20T13:00,0.3,66,0,0,0,3,16.6
2025-02-20T14:00,0.8,66,0,0,0,1,20.4
2025-02-20T15:00,1.3,65,0,0,0,1,22.4
2025-02-20T16:00,1,65,0,0,0,1,24.6
2025-02-20T17:00,0,67,0,0,0,1,26.9
2025-02-20T18:00,-0.8,69,0,0,0,3,30.3
2025-02-20T19:00,-1.3,73,0,0,0,3,30.4
2025-02-20T20:00,-1.8,76,0,0,0,3,28.1
2025-02-20T21:00,-2.2,78,0,0,0,2,27.5
2025-02-20T22:00,-2.6,79,0,0,0,3,26
2025-02-20T23:00,-2.3,80,0,0,0,2,24.4
2025-02-21T00:00,-2.2,82,0,0,0,3,25
2025-02-21T01:00,-1.5,83,0,0,0,3,24.7
2025-02-21T02:00,-0.2,82,0,0,0,3,21.5
2025-02-21T03:00,0.8,83,0,0,0,3,21.2
2025-02-21T04:00,1.3,86,0,0,0,2,23.1
2025-02-21T05:00,0.9,88,0,0,0,3,21.8
2025-02-21T06:00,1.6,89,0,0,0,2,23
2025-02-21T07:00,1,91,0,0,0,1,20.1
2025-02-21T08:00,1.4,91,0,0,0,3,21
2025-02-21T09:00,1.9,90,0,0,0,3,18.7
2025-02-21T10:00,2.4,89,0,0,0,3,18
2025-02-21T11:00,3.2,86,0,0,0,3,19.2
2025-02-21T12:00,4.1,83,0,0,0,3,19.4
2025-02-21T13:00,4.8,81,0,0,0,3,19.1
2025-02-21T14:00,5,81,0,0,0,2,15.5
2025-02-21T15:00,5.3,80,0,0,0,3,17
2025-02-21T16:00,5.3,78,0,0,0,3,19.9
2025-02-21T17:00,4.8,78,0,0,0,0,23.5
2025-02-21T18:00,4.4,81,0,0,0,0,27.1
2025-02-21T19:00,3.9,83,0,0,0,0,28.3
2025-02-21T20:00,3.1,83,0,0,0,0,28.4
2025-02-21T21:00,2.4,85,0,0,0,0,26.8
2025-02-21T22:00,1.9,88,0,0,0,0,25.3
2025-02-21T23:00,1.6,89,0,0,0,1,25.8
2025-02-22T00:00,1.4,88,0,0,0,2,26.3
2025-02-22T01:00,1.2,87,0,0,0,2,27.2
2025-02-22T02:00,1.6,85,0,0,0,1,27.9
2025-02-22T03:00,1.4,84,0,0,0,1,27.6
2025-02-22T04:00,1.1,83,0,0,0,2,28.1
2025-02-22T05:00,0.8,81,0,0,0,2,27.7
2025-02-22T06:00,0.6,79,0,0,0,1,26.7
2025-02-22T07:00,0.3,78,0,0,0,0,25.9
2025-02-22T08:00,0.6,75,0,0,0,0,25.5
2025-02-22T09:00,1.9,73,0,0,0,0,28.8
2025-02-22T10:00,3.4,69,0,0,0,0,23.7
2025-02-22T11:00,5.1,65,0,0,0,1,18.9
2025-02-22T12:00,6.7,61,0,0,0,2,15.6
2025-02-22T13:00,7.9,59,0,0,0,3,15.8
2025-02-22T14:00,9,57,0,0,0,3,17.6
2025-02-22T15:00,9.3,58,0,0,0,3,20.6
2025-02-22T16:00,8.8,60,0,0,0,3,22.9
2025-02-22T17:00,7.5,64,0,0,0,3,25.5
2025-02-22T18:00,6.1,67,0,0,0,3,27.9
2025-02-22T19:00,5.2,68,0,0,0,3,28.3
2025-02-22T20:00,4.5,70,0,0,0,3,26.3
2025-02-22T21:00,4,72,0,0,0,3,25.8
2025-02-22T22:00,3.5,74,0,0,0,3,24.5
2025-02-22T23:00,3.5,78,0,0,0,3,23.7
2025-02-23T00:00,3.9,81,0,0,0,3,22.7
2025-02-23T01:00,4.1,84,0,0,0,3,21.1
2025-02-23T02:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T03:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T04:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T05:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T06:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T07:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T08:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T09:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T10:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T11:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T12:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T13:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T14:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T15:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T16:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T17:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T18:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T19:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T20:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T21:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T22:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-23T23:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T00:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T01:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T02:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T03:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T04:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T05:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T06:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T07:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T08:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T09:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T10:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T11:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T12:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T13:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T14:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T15:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T16:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T17:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T18:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T19:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T20:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T21:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T22:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
2025-02-24T23:00,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
