time,temperature_2m (øC),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h)
2022-04-07T09:00,13.6,57,0.1,0.1,0,51,51.5
2022-04-07T10:00,14.5,55,0,0,0,3,50.1
2022-04-07T11:00,14.2,55,0.2,0.2,0,51,61.3
2022-04-07T12:00,11.5,80,0.6,0.6,0,53,42.7
2022-04-07T13:00,12.4,69,0.1,0.1,0,51,56
2022-04-07T14:00,12.1,80,3.6,3.6,0,63,50.7
2022-04-07T15:00,9.1,82,5.3,5.3,0,63,45.4
2022-04-07T16:00,8.4,75,0.4,0.4,0,51,38.6
2022-04-07T17:00,8.9,72,0,0,0,1,38.9
2022-04-07T18:00,8.5,70,0,0,0,1,41.2
2022-04-07T19:00,8.7,61,0,0,0,2,46.4
2022-04-07T20:00,8.5,54,0,0,0,3,46.7
2022-04-07T21:00,8,57,0,0,0,3,53.1
2022-04-07T22:00,7.4,64,0.2,0.2,0,51,49.8
2022-04-07T23:00,6.2,73,0.8,0.8,0,53,49
2022-04-08T00:00,6.2,75,1.7,1.1,0.42,73,55.1
2022-04-08T01:00,6.2,77,0.1,0.1,0,51,56.4
2022-04-08T02:00,6.2,78,0,0,0,3,51.2
2022-04-08T03:00,5.7,85,0,0,0,3,46.8
2022-04-08T04:00,5.5,86,0.4,0.4,0,51,44
2022-04-08T05:00,5.2,88,0,0,0,3,37.8
2022-04-08T06:00,5.3,85,0.2,0.2,0,51,42.9
2022-04-08T07:00,5,84,0.2,0.2,0,51,42.2
2022-04-08T08:00,4.5,84,0.3,0.3,0,51,36.4
2022-04-08T09:00,6.2,71,0,0,0,1,38.4
2022-04-08T10:00,7.8,67,0.5,0.5,0,53,39.5
2022-04-08T11:00,8.8,59,0.1,0.1,0,51,41.5
2022-04-08T12:00,8.5,55,0,0,0,3,37
2022-04-08T13:00,8.9,47,0,0,0,3,36.3
2022-04-08T14:00,8.4,54,0,0,0,3,34.3
2022-04-08T15:00,8.7,53,0,0,0,3,28.7
2022-04-08T16:00,8.8,47,0.1,0.1,0,51,30.2
2022-04-08T17:00,7.9,53,0,0,0,3,33.4
2022-04-08T18:00,6.7,57,0,0,0,3,22
2022-04-08T19:00,5.1,66,0,0,0,3,21.3
2022-04-08T20:00,4.2,74,0,0,0,3,23.1
2022-04-08T21:00,3.9,76,0,0,0,3,23.4
2022-04-08T22:00,3.5,79,0,0,0,3,23.1
2022-04-08T23:00,3.1,83,0,0,0,3,23.8
2022-04-09T00:00,2.9,82,0,0,0,3,24.9
2022-04-09T01:00,2.9,83,0,0,0,3,28.1
2022-04-09T02:00,2.8,85,0,0,0,3,32
2022-04-09T03:00,2.7,87,0,0,0,3,32.3
2022-04-09T04:00,2.2,90,0,0,0,3,32.4
2022-04-09T05:00,2.1,90,0,0,0,3,32.1
2022-04-09T06:00,3.4,82,0,0,0,1,32.4
2022-04-09T07:00,4.9,73,0,0,0,1,37.3
2022-04-09T08:00,6.3,62,0.1,0.1,0,51,37.4
2022-04-09T09:00,7.4,55,0.1,0.1,0,51,36
2022-04-09T10:00,8.7,54,0.1,0.1,0,51,37.2
2022-04-09T11:00,9.4,51,0.1,0.1,0,51,40
2022-04-09T12:00,6.9,58,0.1,0.1,0,51,44.7
2022-04-09T13:00,7.7,60,0.1,0.1,0,51,37.9
2022-04-09T14:00,8.7,60,0.2,0.2,0,51,39.9
2022-04-09T15:00,8.9,57,0,0,0,3,39.8
2022-04-09T16:00,7.5,56,0,0,0,2,41.1
2022-04-09T17:00,6.8,60,0,0,0,3,31.3
2022-04-09T18:00,5.5,63,0,0,0,1,30.4
2022-04-09T19:00,4.9,64,0,0,0,1,29.9
2022-04-09T20:00,4,72,0,0,0,1,30.7
2022-04-09T21:00,3.5,79,0,0,0,1,34.1
2022-04-09T22:00,3.1,81,0,0,0,1,35.1
2022-04-09T23:00,2.7,84,0,0,0,1,35.1
2022-04-10T00:00,2.5,86,0,0,0,1,35.5
2022-04-10T01:00,2.3,88,0,0,0,0,35.8
2022-04-10T02:00,2,89,0,0,0,0,36
2022-04-10T03:00,1.7,89,0,0,0,0,35.6
2022-04-10T04:00,1.5,90,0,0,0,0,35.3
2022-04-10T05:00,1.5,89,0,0,0,3,33.8
2022-04-10T06:00,3.1,80,0,0,0,3,39
2022-04-10T07:00,4,74,0,0,0,3,38.9
2022-04-10T08:00,5.1,68,0,0,0,3,32.8
2022-04-10T09:00,6.2,64,0,0,0,3,31.7
2022-04-10T10:00,7.1,60,0.1,0.1,0,51,33.3
2022-04-10T11:00,5.9,64,0.9,0.5,0.28,73,32.8
2022-04-10T12:00,6.5,58,0.1,0.1,0,51,32.4
2022-04-10T13:00,8,62,0,0,0,2,30.3
2022-04-10T14:00,8.3,56,0.2,0.2,0,51,36.4
2022-04-10T15:00,6.1,73,0.4,0.4,0,51,23.5
2022-04-10T16:00,7.1,65,0,0,0,3,29.5
2022-04-10T17:00,6.6,65,0.2,0.2,0,51,31.4
2022-04-10T18:00,4.9,69,0,0,0,0,24.4
2022-04-10T19:00,3.4,74,0,0,0,1,24.6
2022-04-10T20:00,2.6,76,0,0,0,1,24.4
2022-04-10T21:00,2.7,75,0,0,0,3,25.5
2022-04-10T22:00,3.1,78,0.3,0.2,0.07,71,21.6
2022-04-10T23:00,2.7,78,0,0,0,1,25.9
2022-04-11T00:00,2.3,81,0,0,0,3,27.4
2022-04-11T01:00,2.2,83,0,0,0,0,29.6
2022-04-11T02:00,1.8,86,0,0,0,0,28.9
2022-04-11T03:00,1.4,89,0,0,0,0,27
2022-04-11T04:00,0.9,91,0,0,0,0,25.2
2022-04-11T05:00,1,92,0,0,0,0,23.1
2022-04-11T06:00,2.7,87,0,0,0,0,22.8
2022-04-11T07:00,4.7,78,0,0,0,1,16.1
2022-04-11T08:00,6.8,67,0,0,0,3,16.3
2022-04-11T09:00,8.5,54,0,0,0,1,18.4
2022-04-11T10:00,9.9,45,0,0,0,2,24.1
2022-04-11T11:00,10.5,41,0,0,0,3,24.7
2022-04-11T12:00,10.6,41,0,0,0,3,20.6
2022-04-11T13:00,11,41,0,0,0,3,18.8
2022-04-11T14:00,11,42,0,0,0,3,17.3
2022-04-11T15:00,10.9,45,0,0,0,3,16.7
2022-04-11T16:00,10.7,47,0,0,0,2,12.6
2022-04-11T17:00,10.5,47,0,0,0,0,4.7
2022-04-11T18:00,9.7,49,0,0,0,1,3.6
2022-04-11T19:00,4.5,72,0,0,0,3,7.2
2022-04-11T20:00,3.5,78,0,0,0,2,9.2
2022-04-11T21:00,3.1,79,0,0,0,3,22.2
2022-04-11T22:00,3,82,0,0,0,0,26.7
2022-04-11T23:00,2.6,84,0,0,0,0,24.8
2022-04-12T00:00,2.5,81,0,0,0,1,26.6
2022-04-12T01:00,1.9,84,0,0,0,3,24.1
2022-04-12T02:00,1,87,0,0,0,0,22.8
2022-04-12T03:00,0.5,89,0,0,0,0,21.7
2022-04-12T04:00,-0.2,91,0,0,0,3,20.9
2022-04-12T05:00,0.4,88,0,0,0,3,21.8
2022-04-12T06:00,2.8,81,0,0,0,3,22.3
2022-04-12T07:00,5.6,72,0,0,0,3,22.7
2022-04-12T08:00,8.9,62,0,0,0,3,14.7
2022-04-12T09:00,11.6,53,0,0,0,3,18.5
2022-04-12T10:00,13,42,0,0,0,3,22.5
2022-04-12T11:00,13.8,39,0,0,0,3,21.1
2022-04-12T12:00,14.6,38,0,0,0,3,18.7
2022-04-12T13:00,14.9,38,0,0,0,3,17.7
2022-04-12T14:00,15.3,39,0,0,0,3,17.3
2022-04-12T15:00,15.4,38,0,0,0,3,19.1
2022-04-12T16:00,14.9,41,0,0,0,3,23.3
2022-04-12T17:00,13.3,48,0,0,0,3,26.3
2022-04-12T18:00,11.2,52,0,0,0,3,30.6
2022-04-12T19:00,10.4,52,0,0,0,3,34.5
2022-04-12T20:00,9.7,51,0,0,0,3,33.9
2022-04-12T21:00,9.2,52,0,0,0,3,34.2
2022-04-12T22:00,8.5,54,0,0,0,0,33.1
2022-04-12T23:00,7.6,58,0,0,0,2,33.4
2022-04-13T00:00,7.5,58,0,0,0,2,33.8
2022-04-13T01:00,6.9,60,0,0,0,3,30.8
2022-04-13T02:00,6.2,64,0,0,0,3,29.4
2022-04-13T03:00,6,65,0,0,0,3,30.5
2022-04-13T04:00,5.5,68,0,0,0,3,31
2022-04-13T05:00,5.9,68,0,0,0,3,31.8
2022-04-13T06:00,7.4,66,0,0,0,3,32.6
2022-04-13T07:00,9.5,62,0,0,0,3,26.5
2022-04-13T08:00,11.8,57,0,0,0,3,22.9
2022-04-13T09:00,14,53,0,0,0,3,21.6
2022-04-13T10:00,16.1,50,0,0,0,3,20.4
2022-04-13T11:00,17.9,47,0,0,0,3,18.6
2022-04-13T12:00,19.4,39,0,0,0,3,18.1
2022-04-13T13:00,20.3,37,0,0,0,3,17.9
2022-04-13T14:00,20.6,37,0,0,0,3,15.1
2022-04-13T15:00,20.5,39,0,0,0,3,13.5
2022-04-13T16:00,19.9,48,0,0,0,3,13.9
2022-04-13T17:00,17.2,64,0,0,0,3,15.1
2022-04-13T18:00,14,66,0,0,0,3,18.6
2022-04-13T19:00,13,66,0,0,0,3,20.1
2022-04-13T20:00,11.2,75,0,0,0,3,16.1
2022-04-13T21:00,10.8,77,0,0,0,3,19.8
2022-04-13T22:00,10,81,0,0,0,3,18.6
2022-04-13T23:00,9,87,0,0,0,3,16.7
2022-04-14T00:00,9.5,84,0,0,0,2,13.7
2022-04-14T01:00,8.3,88,0,0,0,3,15.4
2022-04-14T02:00,7.8,89,0,0,0,3,14.4
2022-04-14T03:00,7,92,0,0,0,3,15.3
2022-04-14T04:00,7.9,90,0,0,0,3,27.5
2022-04-14T05:00,8.8,92,0,0,0,3,28.2
2022-04-14T06:00,10.5,89,0,0,0,3,26.8
2022-04-14T07:00,12.5,82,0,0,0,3,10.2
2022-04-14T08:00,13.3,82,0.5,0.5,0,53,12.4
2022-04-14T09:00,15.4,75,0,0,0,3,14.8
2022-04-14T10:00,16.2,70,0,0,0,3,14.3
2022-04-14T11:00,16.9,64,0,0,0,3,17.1
2022-04-14T12:00,15.4,68,0,0,0,3,13.5
2022-04-14T13:00,13.6,78,0.9,0.9,0,53,11.7
2022-04-14T14:00,13,87,1.6,1.6,0,61,14.2
2022-04-14T15:00,12.6,88,0.1,0.1,0,51,10.8
2022-04-14T16:00,12.7,89,0,0,0,3,10.5
2022-04-14T17:00,12.3,92,0,0,0,1,11.2
2022-04-14T18:00,10.5,96,0,0,0,3,15
2022-04-14T19:00,11.1,95,0.5,0.5,0,53,18.5
2022-04-14T20:00,11.2,95,1.1,1.1,0,55,20.9
2022-04-14T21:00,10.9,95,0,0,0,3,20.5
2022-04-14T22:00,10.3,96,0,0,0,3,21.1
2022-04-14T23:00,10,96,0,0,0,0,23.1
2022-04-15T00:00,9.3,95,0,0,0,0,22.5
2022-04-15T01:00,8.7,95,0,0,0,0,24.8
2022-04-15T02:00,8,94,0,0,0,1,22.6
2022-04-15T03:00,7.3,94,0,0,0,3,24.6
2022-04-15T04:00,7.3,93,0,0,0,3,24.9
2022-04-15T05:00,7.4,92,0,0,0,3,21.9
2022-04-15T06:00,8,88,0,0,0,3,24.2
2022-04-15T07:00,8.2,88,0,0,0,3,28.5
2022-04-15T08:00,9.4,81,0.1,0.1,0,51,29
2022-04-15T09:00,9.1,83,0.1,0.1,0,51,27.7
2022-04-15T10:00,9.4,84,0.4,0.4,0,51,28
2022-04-15T11:00,9.1,86,0.5,0.5,0,53,27.2
2022-04-15T12:00,9,85,0.3,0.3,0,51,26.7
2022-04-15T13:00,10,79,0.2,0.2,0,51,25.4
2022-04-15T14:00,10.3,78,0.1,0.1,0,51,32.4
2022-04-15T15:00,9.3,78,0,0,0,3,29.6
2022-04-15T16:00,8.4,79,0,0,0,3,30.8
2022-04-15T17:00,7.4,80,0,0,0,3,32.1
2022-04-15T18:00,6.6,81,0,0,0,3,30.6
2022-04-15T19:00,6.1,80,0,0,0,3,29.7
2022-04-15T20:00,5.5,80,0,0,0,3,28.1
2022-04-15T21:00,5.2,79,0,0,0,3,27
2022-04-15T22:00,4.9,78,0,0,0,3,27.7
2022-04-15T23:00,4.2,74,0,0,0,0,24.7
2022-04-16T00:00,2.3,82,0,0,0,0,29.9
2022-04-16T01:00,1.8,87,0,0,0,2,28.2
2022-04-16T02:00,1.9,88,0,0,0,3,28.8
2022-04-16T03:00,2.6,83,0,0,0,3,27.9
2022-04-16T04:00,2.7,80,0,0,0,1,25.6
2022-04-16T05:00,2.4,82,0,0,0,0,23.1
2022-04-16T06:00,4.1,76,0,0,0,1,24.6
2022-04-16T07:00,5.9,65,0,0,0,1,29.9
2022-04-16T08:00,7.6,54,0,0,0,2,29.5
2022-04-16T09:00,8.6,50,0,0,0,1,25.3
2022-04-16T10:00,9.7,47,0,0,0,1,21.6
2022-04-16T11:00,10.5,46,0,0,0,0,23
2022-04-16T12:00,11.1,47,0,0,0,0,17.7
2022-04-16T13:00,11.6,47,0,0,0,0,17.2
2022-04-16T14:00,11.9,44,0,0,0,1,18.4
2022-04-16T15:00,11.6,40,0,0,0,0,22.8
2022-04-16T16:00,10.4,41,0,0,0,0,24.5
2022-04-16T17:00,9,44,0,0,0,2,23.4
2022-04-16T18:00,6.8,47,0,0,0,1,24
2022-04-16T19:00,5.3,51,0,0,0,0,25.5
2022-04-16T20:00,4,58,0,0,0,0,23.3
2022-04-16T21:00,3,65,0,0,0,0,22.6
2022-04-16T22:00,2.2,70,0,0,0,1,21.8
2022-04-16T23:00,1.6,73,0,0,0,3,22.1
2022-04-17T00:00,0.8,75,0,0,0,3,20.6
2022-04-17T01:00,1.1,73,0,0,0,3,20.4
2022-04-17T02:00,1.3,72,0,0,0,3,20.2
2022-04-17T03:00,0.2,77,0,0,0,3,17.8
2022-04-17T04:00,-0.4,80,0,0,0,3,14.4
2022-04-17T05:00,1.2,77,0,0,0,3,11.1
2022-04-17T06:00,3.7,71,0,0,0,3,10.5
2022-04-17T07:00,6.4,64,0,0,0,3,8.6
2022-04-17T08:00,8.8,53,0,0,0,3,7.9
2022-04-17T09:00,10.2,53,0,0,0,3,10.2
2022-04-17T10:00,11.6,50,0,0,0,2,10.8
2022-04-17T11:00,12.8,44,0,0,0,3,11.9
2022-04-17T12:00,13.7,39,0,0,0,0,13.7
2022-04-17T13:00,14,39,0,0,0,0,13.7
2022-04-17T14:00,14,43,0,0,0,0,12.9
2022-04-17T15:00,14,42,0,0,0,2,13.2
2022-04-17T16:00,13.3,45,0,0,0,2,15.6
2022-04-17T17:00,12.2,52,0,0,0,1,17.1
2022-04-17T18:00,9.7,58,0,0,0,0,26.7
2022-04-17T19:00,8,62,0,0,0,0,26.3
2022-04-17T20:00,6.7,68,0,0,0,0,25.7
2022-04-17T21:00,5.6,73,0,0,0,0,24.3
2022-04-17T22:00,4.6,77,0,0,0,0,22.9
2022-04-17T23:00,3.2,84,0,0,0,3,19.9
2022-04-18T00:00,2.9,83,0,0,0,1,19.4
2022-04-18T01:00,1.3,88,0,0,0,0,16.5
2022-04-18T02:00,0.9,89,0,0,0,0,16.1
2022-04-18T03:00,0.8,90,0,0,0,3,16.9
2022-04-18T04:00,0.9,90,0,0,0,1,18.6
2022-04-18T05:00,2.2,87,0,0,0,3,18.7
2022-04-18T06:00,4.7,81,0,0,0,3,19.6
2022-04-18T07:00,7.2,73,0,0,0,2,11.2
2022-04-18T08:00,9.3,65,0,0,0,3,9.3
2022-04-18T09:00,11,58,0,0,0,0,8.4
2022-04-18T10:00,12.3,52,0,0,0,0,8.8
2022-04-18T11:00,13.2,48,0,0,0,0,10.2
2022-04-18T12:00,14.2,43,0,0,0,0,10.9
2022-04-18T13:00,14.6,41,0,0,0,0,12.2
2022-04-18T14:00,14.7,40,0,0,0,0,14.2
2022-04-18T15:00,14.4,40,0,0,0,3,15.5
2022-04-18T16:00,13.8,40,0,0,0,3,16.8
2022-04-18T17:00,12.6,48,0,0,0,2,18.1
2022-04-18T18:00,9.8,57,0,0,0,3,19.7
2022-04-18T19:00,8.6,57,0,0,0,3,27.1
2022-04-18T20:00,7.4,62,0,0,0,0,27.4
2022-04-18T21:00,6,69,0,0,0,2,25.9
2022-04-18T22:00,5.3,73,0,0,0,3,23.6
2022-04-18T23:00,4.5,76,0,0,0,3,22.5
2022-04-19T00:00,4.5,67,0,0,0,3,22.6
2022-04-19T01:00,4.9,63,0,0,0,3,23.1
2022-04-19T02:00,4.5,64,0,0,0,3,25.3
2022-04-19T03:00,3.7,68,0,0,0,3,26.6
2022-04-19T04:00,3.1,72,0,0,0,0,27.1
2022-04-19T05:00,3.4,73,0,0,0,0,27.1
2022-04-19T06:00,4.9,68,0,0,0,0,23.3
2022-04-19T07:00,6.9,60,0,0,0,0,19.6
2022-04-19T08:00,9,54,0,0,0,0,21.1
2022-04-19T09:00,10.7,49,0,0,0,0,24.3
2022-04-19T10:00,12,42,0,0,0,0,26.2
2022-04-19T11:00,13.5,37,0,0,0,3,31.5
2022-04-19T12:00,11.9,44,0,0,0,3,27.7
2022-04-19T13:00,12.1,47,0,0,0,3,26.5
2022-04-19T14:00,11.9,51,0,0,0,3,24.1
2022-04-19T15:00,11.8,53,0,0,0,3,25.3
2022-04-19T16:00,11.3,56,0,0,0,3,22.7
2022-04-19T17:00,10.9,57,0,0,0,2,18.6
2022-04-19T18:00,9.3,66,0,0,0,3,16.9
2022-04-19T19:00,8.3,72,0,0,0,3,26.3
2022-04-19T20:00,7.1,77,0,0,0,0,24.9
2022-04-19T21:00,5.9,83,0,0,0,3,25.5
2022-04-19T22:00,5.3,85,0,0,0,0,25.1
2022-04-19T23:00,4.6,87,0,0,0,2,23.9
2022-04-20T00:00,4.5,92,0,0,0,3,16.9
2022-04-20T01:00,4.8,89,0,0,0,3,19.9
2022-04-20T02:00,5.4,84,0,0,0,3,20.3
2022-04-20T03:00,5.6,84,0,0,0,3,20.8
2022-04-20T04:00,6.1,83,0,0,0,3,20.1
2022-04-20T05:00,6.4,82,0,0,0,3,21.4
2022-04-20T06:00,7.1,80,0,0,0,3,18
2022-04-20T07:00,8.6,70,0,0,0,2,18.1
2022-04-20T08:00,10.2,57,0,0,0,3,19.4
2022-04-20T09:00,10,64,0.1,0.1,0,51,19.6
2022-04-20T10:00,9.7,69,0,0,0,3,16.2
2022-04-20T11:00,11.3,64,0,0,0,3,15.9
2022-04-20T12:00,10.7,71,0,0,0,3,19.5
2022-04-20T13:00,12.3,61,0,0,0,3,20.7
2022-04-20T14:00,14.1,52,0,0,0,3,23.7
2022-04-20T15:00,13.7,51,0,0,0,3,30.6
2022-04-20T16:00,12.6,49,0,0,0,3,30.2
2022-04-20T17:00,11.3,55,0,0,0,3,30.6
2022-04-20T18:00,10,59,0,0,0,3,28.9
2022-04-20T19:00,9.3,57,0,0,0,3,28.5
2022-04-20T20:00,7.9,61,0,0,0,2,28.4
2022-04-20T21:00,6.3,71,0,0,0,3,26.2
2022-04-20T22:00,5.3,78,0,0,0,3,25.1
2022-04-20T23:00,5.9,77,0,0,0,3,22.5
2022-04-21T00:00,7.2,71,0,0,0,3,17.1
2022-04-21T01:00,7.2,71,0,0,0,3,18
2022-04-21T02:00,6.7,76,0,0,0,3,19.6
2022-04-21T03:00,6.4,81,0.1,0.1,0,51,21.6
2022-04-21T04:00,6.7,81,0,0,0,3,20.3
2022-04-21T05:00,7,81,0,0,0,3,18.2
2022-04-21T06:00,7.5,82,0,0,0,3,20.6
2022-04-21T07:00,8.9,78,0,0,0,3,13.6
2022-04-21T08:00,10.8,72,0,0,0,3,16.3
2022-04-21T09:00,13,64,0.1,0.1,0,51,27.4
2022-04-21T10:00,12.5,67,0.1,0.1,0,51,26.7
2022-04-21T11:00,12.4,68,0,0,0,3,22.6
2022-04-21T12:00,11.6,71,0,0,0,3,23.3
2022-04-21T13:00,11.9,71,0.1,0.1,0,51,20.9
2022-04-21T14:00,12.4,71,0.1,0.1,0,51,20.6
2022-04-21T15:00,12.3,71,0,0,0,3,19.4
2022-04-21T16:00,12.5,70,0,0,0,3,18.3
2022-04-21T17:00,12.1,73,0,0,0,3,13
2022-04-21T18:00,10.8,83,0,0,0,3,10.2
2022-04-21T19:00,10.2,82,0,0,0,3,5.5
2022-04-21T20:00,9.2,87,0,0,0,3,11.7
2022-04-21T21:00,9.9,77,0,0,0,3,19.4
2022-04-21T22:00,8.9,75,0,0,0,2,20.7
2022-04-21T23:00,7,82,0,0,0,1,21.8
2022-04-22T00:00,6.3,86,0,0,0,0,18.6
2022-04-22T01:00,6,87,0,0,0,0,19.6
2022-04-22T02:00,4.6,93,0,0,0,0,23
2022-04-22T03:00,4.3,94,0,0,0,0,21.7
2022-04-22T04:00,4.4,94,0,0,0,3,19.8
2022-04-22T05:00,6.6,88,0,0,0,3,21.7
2022-04-22T06:00,8.4,83,0.1,0.1,0,51,25.3
2022-04-22T07:00,11,72,0,0,0,3,22.7
2022-04-22T08:00,11.4,72,0,0,0,3,24.5
2022-04-22T09:00,11.7,74,0,0,0,3,27.6
2022-04-22T10:00,11.7,74,0,0,0,3,26.5
2022-04-22T11:00,12.5,71,0,0,0,3,31.1
2022-04-22T12:00,12.5,73,0.2,0.2,0,51,34.6
2022-04-22T13:00,12.4,75,0.2,0.2,0,51,29.9
2022-04-22T14:00,12,75,0.1,0.1,0,51,27.3
2022-04-22T15:00,12.6,69,0,0,0,3,31.4
2022-04-22T16:00,13.2,65,0,0,0,1,31
2022-04-22T17:00,13.2,62,0,0,0,3,29.6
2022-04-22T18:00,11.7,65,0,0,0,1,33.1
2022-04-22T19:00,10.4,66,0,0,0,1,29.9
2022-04-22T20:00,9,71,0,0,0,3,24.4
2022-04-22T21:00,9.3,70,0,0,0,2,23.4
2022-04-22T22:00,8.1,75,0,0,0,0,24.6
2022-04-22T23:00,6.8,78,0,0,0,0,27
2022-04-23T00:00,6.4,75,0,0,0,0,26.1
2022-04-23T01:00,5.4,78,0,0,0,0,26.5
2022-04-23T02:00,5.1,78,0,0,0,0,27.7
2022-04-23T03:00,4.5,80,0,0,0,0,26.3
2022-04-23T04:00,4,83,0,0,0,0,27
2022-04-23T05:00,5.3,79,0,0,0,0,26.3
2022-04-23T06:00,7.7,73,0,0,0,0,26.3
2022-04-23T07:00,10.2,65,0,0,0,0,14.7
2022-04-23T08:00,12.3,58,0,0,0,0,16.5
2022-04-23T09:00,14,50,0,0,0,0,22.7
2022-04-23T10:00,15.4,44,0,0,0,1,27.4
2022-04-23T11:00,16.3,39,0,0,0,2,26.3
2022-04-23T12:00,16.2,39,0,0,0,3,21.3
2022-04-23T13:00,16.5,39,0,0,0,2,21
2022-04-23T14:00,16.8,38,0,0,0,1,20.5
2022-04-23T15:00,16.8,37,0,0,0,2,21.1
2022-04-23T16:00,16,39,0,0,0,1,22.7
2022-04-23T17:00,15.1,44,0,0,0,3,20.5
2022-04-23T18:00,13.5,50,0,0,0,3,23.3
2022-04-23T19:00,11.5,61,0,0,0,3,33.4
2022-04-23T20:00,11,62,0,0,0,1,33.2
2022-04-23T21:00,9.6,69,0,0,0,0,31.6
2022-04-23T22:00,8.6,73,0,0,0,0,29.8
2022-04-23T23:00,7.6,77,0,0,0,1,29.4
2022-04-24T00:00,7.3,78,0,0,0,2,29.9
2022-04-24T01:00,6.8,80,0,0,0,3,30.3
2022-04-24T02:00,6.5,81,0,0,0,3,29.6
2022-04-24T03:00,6.6,81,0,0,0,3,29.3
2022-04-24T04:00,7,78,0,0,0,3,28.7
2022-04-24T05:00,7.7,74,0,0,0,1,27.4
2022-04-24T06:00,8.9,72,0,0,0,0,25
2022-04-24T07:00,10.7,64,0,0,0,0,24.8
2022-04-24T08:00,12.4,56,0,0,0,0,24.6
2022-04-24T09:00,14.2,50,0,0,0,1,25.6
2022-04-24T10:00,15.5,44,0.1,0.1,0,51,29.6
2022-04-24T11:00,16.1,38,0,0,0,3,32.4
2022-04-24T12:00,16.1,41,0,0,0,3,28
2022-04-24T13:00,16.7,37,0,0,0,3,29.8
2022-04-24T14:00,16.3,39,0,0,0,3,29.6
2022-04-24T15:00,16.4,38,0,0,0,3,29.8
2022-04-24T16:00,15.4,42,0,0,0,3,29.4
2022-04-24T17:00,14.3,47,0,0,0,3,27.4
2022-04-24T18:00,12.2,63,0.1,0.1,0,51,25.3
2022-04-24T19:00,11.2,75,0,0,0,3,28.8
2022-04-24T20:00,10.3,79,0,0,0,3,28.7
2022-04-24T21:00,9,82,0,0,0,1,31.1
2022-04-24T22:00,7.4,85,0,0,0,3,33.3
2022-04-24T23:00,6.6,85,0,0,0,3,33.5
2022-04-25T00:00,6.1,87,0,0,0,3,27.8
2022-04-25T01:00,5.7,86,0.4,0.4,0,51,25.5
2022-04-25T02:00,5.1,89,0.1,0.1,0,51,25.5
2022-04-25T03:00,4.8,89,0,0,0,3,26.7
2022-04-25T04:00,4,92,0,0,0,2,27.3
2022-04-25T05:00,4,91,0,0,0,2,23
2022-04-25T06:00,5.2,86,0,0,0,3,23.7
2022-04-25T07:00,7,78,0,0,0,3,21.7
2022-04-25T08:00,9.7,65,0,0,0,3,20.6
2022-04-25T09:00,11.3,59,0,0,0,3,21.1
2022-04-25T10:00,12.4,55,0,0,0,3,21.5
2022-04-25T11:00,13.5,51,0,0,0,3,22.6
2022-04-25T12:00,12.7,59,0,0,0,3,15.2
2022-04-25T13:00,12.9,56,0,0,0,3,14
2022-04-25T14:00,13.7,51,0,0,0,3,14.8
2022-04-25T15:00,13.7,48,0,0,0,3,15.3
2022-04-25T16:00,13.5,47,0,0,0,3,16.1
2022-04-25T17:00,12.9,49,0,0,0,3,15.8
2022-04-25T18:00,11.2,60,0,0,0,3,21.7
2022-04-25T19:00,9.2,73,0,0,0,3,23.7
2022-04-25T20:00,7.7,80,0,0,0,3,21
2022-04-25T21:00,6.7,84,0,0,0,3,19.2
2022-04-25T22:00,6,87,0,0,0,3,17.8
2022-04-25T23:00,4.9,93,0,0,0,3,14.8
2022-04-26T00:00,4.5,94,0,0,0,3,10.6
2022-04-26T01:00,4.3,93,0,0,0,3,15
2022-04-26T02:00,3,95,0,0,0,1,15.2
2022-04-26T03:00,2.1,96,0,0,0,2,13.7
2022-04-26T04:00,2,96,0,0,0,3,13.4
2022-04-26T05:00,4.3,90,0,0,0,2,13.4
2022-04-26T06:00,6.9,80,0,0,0,3,13.3
2022-04-26T07:00,9.2,68,0,0,0,0,9.7
2022-04-26T08:00,11.3,58,0,0,0,0,9.3
2022-04-26T09:00,12.7,54,0,0,0,1,8
2022-04-26T10:00,13.8,51,0,0,0,0,7.2
2022-04-26T11:00,14.6,46,0,0,0,0,7.2
2022-04-26T12:00,15.2,41,0,0,0,0,4.9
2022-04-26T13:00,15.9,39,0,0,0,1,2.3
2022-04-26T14:00,16,37,0,0,0,2,1.1
2022-04-26T15:00,16.2,35,0,0,0,2,2.6
2022-04-26T16:00,15.9,35,0,0,0,3,6.5
2022-04-26T17:00,15.1,40,0,0,0,2,13.3
2022-04-26T18:00,13.6,47,0,0,0,2,18.9
2022-04-26T19:00,11.4,55,0,0,0,1,21.1
2022-04-26T20:00,10.4,60,0,0,0,2,22.5
2022-04-26T21:00,9.9,58,0,0,0,3,28.9
2022-04-26T22:00,9,59,0,0,0,3,26.2
2022-04-26T23:00,9.3,62,0,0,0,2,21.1
2022-04-27T00:00,9.3,71,0,0,0,2,23.6
2022-04-27T01:00,8.5,77,0,0,0,2,21.9
2022-04-27T02:00,8.2,78,0,0,0,2,23.1
2022-04-27T03:00,7.5,79,0,0,0,0,22.7
2022-04-27T04:00,5.8,89,0,0,0,0,18
2022-04-27T05:00,6.9,84,0,0,0,3,15
2022-04-27T06:00,8.7,78,0,0,0,2,11.9
